stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,zone_id,location_type,parent_station,stop_timezone
"P1024",,"塩川トンネル","",35.856066,138.505057,,http://yamanashikotsu.co.jp/jikoku/town/392.htm,0,,"Asia/Tokyo"
"P1025",,"通仙峡","",35.858294,138.511784,,http://yamanashikotsu.co.jp/jikoku/town/585.htm,0,,"Asia/Tokyo"
"P1026",,"日向","",35.857777,138.519753,,http://yamanashikotsu.co.jp/jikoku/town/767.htm,0,,"Asia/Tokyo"
"P1027",,"日影","",35.863078,138.524138,,http://yamanashikotsu.co.jp/jikoku/town/751.htm,0,,"Asia/Tokyo"
"P1028",,"日影入口","",35.864322,138.525091,,http://yamanashikotsu.co.jp/jikoku/town/753.htm,0,,"Asia/Tokyo"
"P1029",,"増富佼成寮","",35.865083,138.526456,,http://yamanashikotsu.co.jp/jikoku/town/302.htm,0,,"Asia/Tokyo"
"P1030",,"東小尾","",35.865506,138.531160,,http://yamanashikotsu.co.jp/jikoku/town/754.htm,0,,"Asia/Tokyo"
"P1031",,"増富温泉郷","",35.865487,138.535033,,http://yamanashikotsu.co.jp/jikoku/town/841.htm,0,,"Asia/Tokyo"
"P1007",,"須玉中学校","",35.797679,138.434400,,http://yamanashikotsu.co.jp/jikoku/town/501.htm,0,,"Asia/Tokyo"
"P1093",,"若神子中","",35.790807,138.422295,,http://yamanashikotsu.co.jp/jikoku/town/1002.htm,0,,"Asia/Tokyo"
"P1085",,"須玉町総合体育館","",35.780643,138.423258,,http://yamanashikotsu.co.jp/jikoku/town/500.htm,0,,"Asia/Tokyo"
"P1087",,"百観音","",35.779542,138.425835,,http://yamanashikotsu.co.jp/jikoku/town/771.htm,0,,"Asia/Tokyo"
"P1079",,"桐の木","",35.765253,138.427209,,http://yamanashikotsu.co.jp/jikoku/town/255.htm,0,,"Asia/Tokyo"
"P1129",,"小田川上","",35.759814,138.431683,,http://yamanashikotsu.co.jp/jikoku/town/364.htm,0,,"Asia/Tokyo"
"P1075",,"三村橋入口","",35.753034,138.434494,,http://yamanashikotsu.co.jp/jikoku/town/385.htm,0,,"Asia/Tokyo"
"P1074",,"ゆーぷる韮崎","",35.748143,138.438321,,http://yamanashikotsu.co.jp/jikoku/town/965.htm,0,,"Asia/Tokyo"
"P1072",,"中条上","",35.745548,138.440427,,http://yamanashikotsu.co.jp/jikoku/town/651.htm,0,,"Asia/Tokyo"
"P1053",,"駒井","",35.735481,138.445748,,http://yamanashikotsu.co.jp/jikoku/town/350.htm,0,,"Asia/Tokyo"
"P1047",,"絵見堂","",35.729997,138.448226,,http://yamanashikotsu.co.jp/jikoku/town/122.htm,0,,"Asia/Tokyo"
"P1049",,"蔵の前","",35.725219,138.449498,,http://yamanashikotsu.co.jp/jikoku/town/268.htm,0,,"Asia/Tokyo"
"P2258",,"上九一色出張所（甲府市）","",35.530563,138.610047,,,0,,"Asia/Tokyo"
"P2257",,"梯（甲府市）","",35.534282,138.600525,,,0,,"Asia/Tokyo"
"P2256",,"右左口（甲府市）","",35.570788,138.589142,,,0,,"Asia/Tokyo"
"P2255",,"右左口交差点（甲府市）","",35.574283,138.590040,,,0,,"Asia/Tokyo"
"P2254",,"七覚入口（甲府市）","",35.573433,138.584936,,,0,,"Asia/Tokyo"
"P2253",,"中道南小学校（甲府市）","",35.576836,138.582965,,,0,,"Asia/Tokyo"
"P2252",,"金沢（甲府市）","",35.581783,138.579767,,,0,,"Asia/Tokyo"
"P2251",,"旧中道支所（甲府市）","",35.589614,138.577831,,,0,,"Asia/Tokyo"
"P4904",,"北野医院（甲府市）","",35.593045,138.577620,,,0,,"Asia/Tokyo"
"P4903",,"下曽根（甲府市）","",35.593775,138.574135,,,0,,"Asia/Tokyo"
"P2259",,"古関町（甲府市）","",35.528070,138.624222,,,0,,"Asia/Tokyo"
"P2249",,"高速バス停（甲府市）","",35.594884,138.579735,,,0,,"Asia/Tokyo"
"P4902",,"中道交流センター（甲府市）","",35.595124,138.586356,,,0,,"Asia/Tokyo"
"P4901",,"宮下（甲府市）","",35.599791,138.590870,,,0,,"Asia/Tokyo"
"P2266",,"中道北児童館（甲府市）","",35.605734,138.591274,,,0,,"Asia/Tokyo"
"P4900",,"甲府リサイクルプラザ（甲府市）","",35.626405,138.596271,,,0,,"Asia/Tokyo"
"P4899",,"甲府城南病院（甲府市）","",35.629019,138.595342,,,0,,"Asia/Tokyo"
"P928",,"市立甲府病院（甲府市）","",35.634294,138.591827,,,0,,"Asia/Tokyo"
"P4895",,"南甲府駅（甲府市）","",35.643853,138.577133,,,0,,"Asia/Tokyo"
"P4896",,"ザ・ビッグ（甲府市）","",35.641018,138.585287,,,0,,"Asia/Tokyo"
"P4898",,"いちやまマート増坪店（甲府市）","",35.638764,138.591086,,,0,,"Asia/Tokyo"
"P4897",,"ザ・ビッグ（甲府市）","",35.641069,138.585196,,,0,,"Asia/Tokyo"
"P1162",,"城東三丁目","",35.660286,138.583077,,http://yamanashikotsu.co.jp/jikoku/467.htm,0,,"Asia/Tokyo"
"P108",,"石和温泉駅入口","",35.650261,138.636955,,,0,"S61","Asia/Tokyo"
"P1448",,"成田","",35.640391,138.651334,,,0,,"Asia/Tokyo"
"P1447",,"下井上","",35.635452,138.653743,,,0,,"Asia/Tokyo"
"P1446",,"二の宮","",35.632744,138.656119,,,0,,"Asia/Tokyo"
"P1445",,"御坂団地入口","",35.631301,138.657112,,,0,,"Asia/Tokyo"
"P1444",,"夏目","",35.627407,138.659772,,,0,,"Asia/Tokyo"
"P1443",,"御坂西小学校前","",35.624992,138.662004,,,0,,"Asia/Tokyo"
"P1442",,"栗合下","",35.623675,138.663908,,,0,,"Asia/Tokyo"
"P1441",,"栗合","",35.622275,138.665915,,,0,,"Asia/Tokyo"
"P1440",,"下の原公会堂前","",35.620910,138.668565,,,0,,"Asia/Tokyo"
"P1439",,"御坂中学校","",35.620544,138.670651,,,0,,"Asia/Tokyo"
"P1438",,"尾山","",35.620204,138.676048,,,0,,"Asia/Tokyo"
"P1437",,"桃源郷公園入口","",35.619633,138.682137,,,0,,"Asia/Tokyo"
"P1436",,"下黒駒","",35.619005,138.688456,,http://www.city.fuefuki.yamanashi.jp/file/48915a5515618.pdf,0,,"Asia/Tokyo"
"P284",,"青沼三丁目","",35.652011,138.579754,,http://yamanashikotsu.co.jp/jikoku/10.htm,0,,"Asia/Tokyo"
"P802",,"東小学校","",35.651379,138.581913,,http://yamanashikotsu.co.jp/jikoku/756.htm,0,,"Asia/Tokyo"
"P803",,"里吉三丁目","",35.649324,138.588755,,http://yamanashikotsu.co.jp/jikoku/380.htm,0,,"Asia/Tokyo"
"P805",,"里吉二丁目","",35.648735,138.592213,,http://yamanashikotsu.co.jp/jikoku/381.htm,0,,"Asia/Tokyo"
"P807",,"国玉町","",35.647826,138.596925,,http://yamanashikotsu.co.jp/jikoku/263.htm,0,,"Asia/Tokyo"
"P809",,"玉諸小学校","",35.646713,138.602808,,http://yamanashikotsu.co.jp/jikoku/555.htm,0,,"Asia/Tokyo"
"P2987",,"犬目","",35.625607,139.032476,,,0,,"Asia/Tokyo"
"P2986",,"下宿","",35.626762,139.034927,,,0,,"Asia/Tokyo"
"P2985",,"安達野","",35.628240,139.038688,,,0,,"Asia/Tokyo"
"P2984",,"新田下","",35.628293,139.041097,,,0,,"Asia/Tokyo"
"P2983",,"新田入口","",35.628964,139.043049,,,0,,"Asia/Tokyo"
"P2982",,"桜窪","",35.631946,139.045479,,,0,,"Asia/Tokyo"
"P2981",,"矢坪","",35.632042,139.048119,,,0,,"Asia/Tokyo"
"P2980",,"荻野","",35.632352,139.051225,,,0,,"Asia/Tokyo"
"P2979",,"荻野入口","",35.632600,139.054014,,,0,,"Asia/Tokyo"
"P2978",,"平和中学校前","",35.631920,139.061111,,,0,,"Asia/Tokyo"
"P2977",,"花坂下","",35.627830,139.058788,,,0,,"Asia/Tokyo"
"P2976",,"大野貯水池","",35.620780,139.060178,,,0,,"Asia/Tokyo"
"P2975",,"日向入口","",35.619303,139.063547,,,0,,"Asia/Tokyo"
"P2974",,"四方津駅","",35.614382,139.071717,,,0,,"Asia/Tokyo"
"P2973",,"鼓楽神社前","",35.614591,139.074742,,,0,,"Asia/Tokyo"
"P4390",,"石の公園","",35.619253,139.078674,,,0,,"Asia/Tokyo"
"P4389",,"コモアプラザ","",35.617518,139.072967,,,0,,"Asia/Tokyo"
"P2972",,"支所前","",35.613244,139.080981,,,0,,"Asia/Tokyo"
"P2971",,"郵便局前","",35.614138,139.086689,,,0,,"Asia/Tokyo"
"P2970",,"牧野","",35.615267,139.089135,,,0,,"Asia/Tokyo"
"P2969",,"松留","",35.616929,139.098641,,,0,,"Asia/Tokyo"
"P2968",,"スバルセンター前","",35.615865,139.105840,,,0,,"Asia/Tokyo"
"P2967",,"悉聖寺","",35.617688,139.106972,,,0,,"Asia/Tokyo"
"P2966",,"上野原高校入口","",35.621041,139.107079,,,0,,"Asia/Tokyo"
"P2989",,"新田倉","",35.628890,139.104257,,,0,,"Asia/Tokyo"
"P2988",,"鶴川入口","",35.629588,139.104681,,,0,,"Asia/Tokyo"
"P2950",,"車庫前","",35.629141,139.109847,,,0,,"Asia/Tokyo"
"P2949",,"本町三丁目","",35.629049,139.110630,,,0,,"Asia/Tokyo"
"P2874",,"本町一丁目","",35.627837,139.113387,,,0,,"Asia/Tokyo"
"P4079",,"市立病院前","",35.630024,139.115796,,,0,,"Asia/Tokyo"
"P4078",,"日大明誠高校前","",35.628524,139.116054,,,0,,"Asia/Tokyo"
"P2873",,"日大明誠高校入口","",35.626956,139.114949,,,0,,"Asia/Tokyo"
"P2872",,"新町","",35.625500,139.116359,,,0,,"Asia/Tokyo"
"P2871",,"大塚","",35.623191,139.114533,,,0,,"Asia/Tokyo"
"P2870",,"関山","",35.621098,139.112824,,,0,,"Asia/Tokyo"
"P2869",,"島田入口","",35.620084,139.118607,,,0,,"Asia/Tokyo"
"P2868",,"上野原駅","",35.619057,139.116048,,,0,"S2235","Asia/Tokyo"
"P2951",,"鶴川入口","",35.630030,139.104810,,,0,,"Asia/Tokyo"
"P2990",,"上野原高校前","",35.622419,139.100862,,,0,,"Asia/Tokyo"
"P2937",,"佐野川入口","",35.624929,139.119221,,,0,,"Asia/Tokyo"
"P2939",,"クリーンセンター前","",35.628982,139.122225,,,0,,"Asia/Tokyo"
"P4086",,"石舟","",35.636721,139.125817,,,0,,"Asia/Tokyo"
"P2940",,"沢井入口","",35.641015,139.128325,,,0,,"Asia/Tokyo"
"P4087",,"佐野川","",35.642109,139.127598,,,0,,"Asia/Tokyo"
"P2941",,"芳ケ沢","",35.643391,139.126603,,,0,,"Asia/Tokyo"
"P2942",,"御霊","",35.648332,139.122577,,,0,,"Asia/Tokyo"
"P2943",,"岩中野","",35.650904,139.121292,,,0,,"Asia/Tokyo"
"P2944",,"上岩下","",35.652323,139.120581,,,0,,"Asia/Tokyo"
"P2945",,"上岩","",35.653626,139.120010,,,0,,"Asia/Tokyo"
"P2947",,"石楯尾神社前","",35.656605,139.119345,,,0,,"Asia/Tokyo"
"P2948",,"井戸","",35.662640,139.116268,,,0,,"Asia/Tokyo"
"P2936",,"新町","",35.625705,139.117062,,,0,,"Asia/Tokyo"
"P2875",,"本町三丁目","",35.629304,139.111075,,,0,,"Asia/Tokyo"
"P2876",,"営業所前","",35.630355,139.110378,,,0,,"Asia/Tokyo"
"P2877",,"旧役場前","",35.631282,139.109890,,,0,,"Asia/Tokyo"
"P2878",,"羽佐間入口","",35.632461,139.109262,,,0,,"Asia/Tokyo"
"P2879",,"大堀","",35.634846,139.107943,,,0,,"Asia/Tokyo"
"P2880",,"新井二丁目","",35.637477,139.106269,,,0,,"Asia/Tokyo"
"P2881",,"新井","",35.638916,139.105480,,,0,,"Asia/Tokyo"
"P2900",,"鏡渡橋","",35.644701,139.099448,,,0,,"Asia/Tokyo"
"P2901",,"登下入口","",35.647711,139.096951,,,0,,"Asia/Tokyo"
"P2902",,"尾続","",35.651765,139.097554,,,0,,"Asia/Tokyo"
"P2903",,"楢橋渡","",35.654877,139.093536,,,0,,"Asia/Tokyo"
"P2904",,"小棡原","",35.662703,139.088607,,,0,,"Asia/Tokyo"
"P2905",,"用竹","",35.664527,139.086032,,,0,,"Asia/Tokyo"
"P2906",,"殿村","",35.666684,139.087955,,,0,,"Asia/Tokyo"
"P2907",,"神戸","",35.669765,139.088904,,,0,,"Asia/Tokyo"
"P2908",,"棡原局前","",35.672066,139.089392,,,0,,"Asia/Tokyo"
"P2909",,"棡原中学校入口","",35.673182,139.090208,,,0,,"Asia/Tokyo"
"P2910",,"久野本","",35.674354,139.086930,,,0,,"Asia/Tokyo"
"P2911",,"寺尾","",35.677063,139.077607,,,0,,"Asia/Tokyo"
"P2912",,"大垣外","",35.677472,139.075922,,,0,,"Asia/Tokyo"
"P2913",,"沢渡","",35.679448,139.071674,,,0,,"Asia/Tokyo"
"P2914",,"三本木","",35.680799,139.067417,,,0,,"Asia/Tokyo"
"P2915",,"芦瀬","",35.680851,139.064531,,,0,,"Asia/Tokyo"
"P2916",,"日寄橋","",35.682089,139.061919,,,0,,"Asia/Tokyo"
"P2917",,"坂本","",35.682335,139.059325,,,0,,"Asia/Tokyo"
"P2918",,"梅久保","",35.682782,139.054752,,,0,,"Asia/Tokyo"
"P2919",,"初戸","",35.684926,139.049216,,,0,,"Asia/Tokyo"
"P2920",,"藤尾","",35.692742,139.043419,,,0,,"Asia/Tokyo"
"P2921",,"むとうじ","",35.693986,139.040565,,,0,,"Asia/Tokyo"
"P4359",,"藤尾分教場","",35.696271,139.038334,,,0,,"Asia/Tokyo"
"P2922",,"上平橋","",35.697268,139.036751,,,0,,"Asia/Tokyo"
"P2923",,"佐群入口","",35.698632,139.035263,,,0,,"Asia/Tokyo"
"P2924",,"田和","",35.698432,139.034083,,,0,,"Asia/Tokyo"
"P2925",,"扁盃","",35.699425,139.027978,,,0,,"Asia/Tokyo"
"P2926",,"阿寺沢入口","",35.698682,139.024443,,,0,,"Asia/Tokyo"
"P2927",,"西原支所前","",35.703570,139.021522,,,0,,"Asia/Tokyo"
"P2928",,"下城河原","",35.704191,139.020647,,,0,,"Asia/Tokyo"
"P2929",,"学校前","",35.705162,139.018998,,,0,,"Asia/Tokyo"
"P2930",,"郷原","",35.705818,139.017026,,,0,,"Asia/Tokyo"
"P2931",,"原","",35.706772,139.014505,,,0,,"Asia/Tokyo"
"P2932",,"一宮神社前","",35.706556,139.013105,,,0,,"Asia/Tokyo"
"P2933",,"八ツ田","",35.708873,139.004884,,,0,,"Asia/Tokyo"
"P2934",,"御岳神社前","",35.709516,139.003986,,,0,,"Asia/Tokyo"
"P2935",,"飯尾","",35.711267,139.004310,,,0,,"Asia/Tokyo"
"P3026",,"諏訪神社前","",35.618285,139.126418,,,0,,"Asia/Tokyo"
"P3027",,"上諏訪","",35.619471,139.125388,,,0,,"Asia/Tokyo"
"P3028",,"諏訪橋","",35.620029,139.125195,,,0,,"Asia/Tokyo"
"P3029",,"塚場","",35.622524,139.122663,,,0,,"Asia/Tokyo"
"P3030",,"諏訪入口","",35.624251,139.119723,,,0,,"Asia/Tokyo"
"P3050",,"西大野","",35.621006,139.057834,,,0,,"Asia/Tokyo"
"P3051",,"大目農協前","",35.621172,139.053810,,,0,,"Asia/Tokyo"
"P3052",,"談合坂入口","",35.621817,139.049803,,,0,,"Asia/Tokyo"
"P3053",,"大目学校前","",35.621752,139.048172,,,0,,"Asia/Tokyo"
"P3054",,"犬目入口","",35.622253,139.046037,,,0,,"Asia/Tokyo"
"P3055",,"谷後","",35.622014,139.043403,,,0,,"Asia/Tokyo"
"P3056",,"日留野","",35.618708,139.043580,,,0,,"Asia/Tokyo"
"P3057",,"太田","",35.617134,139.039262,,,0,,"Asia/Tokyo"
"P3058",,"太田上","",35.618503,139.035839,,,0,,"Asia/Tokyo"
"P2888",,"営業所前","",35.613721,138.976378,,,0,,"Asia/Tokyo"
"P2866",,"関谷","",35.613641,138.978660,,,0,,"Asia/Tokyo"
"P3646",,"小倉","",35.611251,138.978191,,,0,,"Asia/Tokyo"
"P3647",,"田中入口","",35.601952,138.975991,,,0,,"Asia/Tokyo"
"P3648",,"田中","",35.600077,138.975138,,,0,,"Asia/Tokyo"
"P3649",,"幡野入口","",35.598827,138.974352,,,0,,"Asia/Tokyo"
"P3650",,"千手","",35.595226,138.969830,,,0,,"Asia/Tokyo"
"P3651",,"小沢","",35.593745,138.967770,,,0,,"Asia/Tokyo"
"P3652",,"漆原","",35.588380,138.963983,,,0,,"Asia/Tokyo"
"P3653",,"漆原上","",35.586656,138.964447,,,0,,"Asia/Tokyo"
"P3654",,"朝日小沢","",35.584925,138.967038,,,0,,"Asia/Tokyo"
"P3655",,"朝日小沢上","",35.583371,138.970029,,,0,,"Asia/Tokyo"
"P2865",,"営業所前","",35.613719,138.976359,,,0,,"Asia/Tokyo"
"P3121",,"猿橋農協前","",35.613861,138.978708,,,0,,"Asia/Tokyo"
"P3120",,"猿橋","",35.615038,138.980189,,,0,,"Asia/Tokyo"
"P3119",,"猿橋中学校入口","",35.615876,138.981450,,,0,,"Asia/Tokyo"
"P3118",,"東町","",35.616964,138.983606,,,0,,"Asia/Tokyo"
"P3117",,"宮谷新道","",35.618551,138.986235,,,0,,"Asia/Tokyo"
"P3116",,"小向","",35.615887,138.993310,,,0,,"Asia/Tokyo"
"P3115",,"横吹団地入口","",35.611661,138.995306,,,0,,"Asia/Tokyo"
"P3114",,"上鳥沢","",35.608857,139.000590,,,0,,"Asia/Tokyo"
"P3113",,"鳥沢駅前","",35.608678,139.003138,,,0,,"Asia/Tokyo"
"P3112",,"鳥沢小学校前","",35.608861,139.005337,,,0,,"Asia/Tokyo"
"P3111",,"竹の入口","",35.608560,139.009715,,,0,,"Asia/Tokyo"
"P3110",,"中野入口","",35.608333,139.011431,,,0,,"Asia/Tokyo"
"P3712",,"中野","",35.612561,139.013518,,,0,,"Asia/Tokyo"
"P3713",,"中野神社前","",35.613874,139.014226,,,0,,"Asia/Tokyo"
"P3714",,"山谷","",35.622476,139.018925,,,0,,"Asia/Tokyo"
"P3658",,"霞町","",35.616329,138.977349,,,0,,"Asia/Tokyo"
"P3659",,"吉久保","",35.616877,138.974162,,,0,,"Asia/Tokyo"
"P3660",,"市営グランド入口","",35.617509,138.970809,,,0,,"Asia/Tokyo"
"P3661",,"下和田","",35.618340,138.969766,,,0,,"Asia/Tokyo"
"P3662",,"沢向橋","",35.619556,138.968063,,,0,,"Asia/Tokyo"
"P3663",,"大島","",35.621915,138.964536,,,0,,"Asia/Tokyo"
"P3664",,"宮古橋","",35.627883,138.958066,,,0,,"Asia/Tokyo"
"P3665",,"福泉寺前","",35.629660,138.957495,,,0,,"Asia/Tokyo"
"P3666",,"戸並入口","",35.630436,138.956977,,,0,,"Asia/Tokyo"
"P3667",,"葛野","",35.632134,138.956489,,,0,,"Asia/Tokyo"
"P3668",,"診療所前","",35.633132,138.955220,,,0,,"Asia/Tokyo"
"P3669",,"葛葉学園前","",35.633775,138.954475,,,0,,"Asia/Tokyo"
"P3670",,"二葉保育園前","",35.636463,138.953539,,,0,,"Asia/Tokyo"
"P3671",,"七保橋","",35.637739,138.953458,,,0,,"Asia/Tokyo"
"P3645",,"田無瀬","",35.638791,138.954163,,,0,,"Asia/Tokyo"
"P3672",,"田無瀬上","",35.640623,138.956194,,,0,,"Asia/Tokyo"
"P3673",,"奈良子入口","",35.642369,138.955151,,,0,,"Asia/Tokyo"
"P3679",,"金竜寺前","",35.644860,138.958313,,,0,,"Asia/Tokyo"
"P3680",,"浅川入口","",35.648406,138.962671,,,0,,"Asia/Tokyo"
"P3681",,"上平","",35.649738,138.962867,,,0,,"Asia/Tokyo"
"P3682",,"吉平","",35.656032,138.962822,,,0,,"Asia/Tokyo"
"P3683",,"富岡","",35.657887,138.964452,,,0,,"Asia/Tokyo"
"P3684",,"杉平入口","",35.662128,138.965635,,,0,,"Asia/Tokyo"
"P3685",,"瀬戸","",35.663533,138.966904,,,0,,"Asia/Tokyo"
"P3686",,"六ツ原橋","",35.665926,138.967376,,,0,,"Asia/Tokyo"
"P3687",,"井戸地","",35.668395,138.965718,,,0,,"Asia/Tokyo"
"P3688",,"川津畑","",35.670990,138.966132,,,0,,"Asia/Tokyo"
"P3689",,"八坪","",35.673803,138.966523,,,0,,"Asia/Tokyo"
"P3690",,"オモレ","",35.678474,138.968379,,,0,,"Asia/Tokyo"
"P3691",,"小寺","",35.684936,138.969503,,,0,,"Asia/Tokyo"
"P3692",,"中風呂","",35.686026,138.965539,,,0,,"Asia/Tokyo"
"P3693",,"上和田","",35.690021,138.963015,,,0,,"Asia/Tokyo"
"P3694",,"下平","",35.692062,138.959426,,,0,,"Asia/Tokyo"
"P3695",,"新竹の向橋","",35.697994,138.950416,,,0,,"Asia/Tokyo"
"P3696",,"竹の向","",35.702348,138.950634,,,0,,"Asia/Tokyo"
"P4926",,"深城ダム","",35.708783,138.948249,,,0,,"Asia/Tokyo"
"P3004",,"小永田","",35.747845,138.956248,,,0,,"Asia/Tokyo"
"P3005",,"井狩","",35.752686,138.953319,,,0,,"Asia/Tokyo"
"P3006",,"小菅の湯","",35.754175,138.950197,,http://www.vill.kosuge.yamanashi.jp/tourism/access/images/soneibus.pdf,0,,"Asia/Tokyo"
"P3103",,"新倉","",35.606876,139.057501,,,0,,"Asia/Tokyo"
"P4924",,"桂川清流センター前","",35.606431,139.053529,,,0,,"Asia/Tokyo"
"P3104",,"綱の上","",35.602541,139.044578,,,0,,"Asia/Tokyo"
"P3105",,"梁川支所前","",35.602772,139.041730,,,0,,"Asia/Tokyo"
"P3106",,"梁川駅前","",35.604325,139.038495,,,0,,"Asia/Tokyo"
"P3107",,"彦田","",35.606872,139.035823,,,0,,"Asia/Tokyo"
"P3108",,"斧窪","",35.607269,139.030711,,,0,,"Asia/Tokyo"
"P4500",,"ドライブイン富士","",35.605612,139.028614,,,0,,"Asia/Tokyo"
"P3109",,"下畑入口","",35.604569,139.017541,,,0,,"Asia/Tokyo"
"P4088",,"総合体育館前","",35.605638,138.999227,,,0,,"Asia/Tokyo"
"P2890",,"住宅前","",35.612500,138.979803,,,0,,"Asia/Tokyo"
"P2867",,"猿橋小学校","",35.612339,138.982734,,,0,,"Asia/Tokyo"
"P2892",,"四季の丘リバーサイド入口","",35.611661,138.986200,,,0,,"Asia/Tokyo"
"P2893",,"四季の丘","",35.610673,138.987761,,,0,,"Asia/Tokyo"
"P2894",,"坂下","",35.609301,138.989207,,,0,,"Asia/Tokyo"
"P2895",,"小田","",35.608362,138.989810,,,0,,"Asia/Tokyo"
"P2896",,"岡","",35.606150,138.991677,,,0,,"Asia/Tokyo"
"P2897",,"公民館前","",35.604502,138.993766,,,0,,"Asia/Tokyo"
"P2898",,"太田","",35.603014,138.995008,,,0,,"Asia/Tokyo"
"P2899",,"藤崎","",35.600698,138.995917,,,0,,"Asia/Tokyo"
"P3123",,"幼稚園前","",35.614005,138.973939,,,0,,"Asia/Tokyo"
"P3124",,"殿上下宿","",35.614210,138.970761,,,0,,"Asia/Tokyo"
"P2885",,"猿橋駅","",35.612769,138.967593,,,0,"S2250","Asia/Tokyo"
"P2884",,"駅前通り","",35.614081,138.966942,,,0,,"Asia/Tokyo"
"P3126",,"殿上橋","",35.611641,138.965608,,,0,,"Asia/Tokyo"
"P3127",,"市営住宅前","",35.611347,138.961548,,,0,,"Asia/Tokyo"
"P3128",,"横尾橋","",35.612742,138.957063,,,0,,"Asia/Tokyo"
"P3129",,"駒橋","",35.613309,138.951897,,,0,,"Asia/Tokyo"
"P3130",,"駒橋上宿","",35.613846,138.949939,,,0,,"Asia/Tokyo"
"P3131",,"日本生命前","",35.613854,138.947498,,,0,,"Asia/Tokyo"
"P3132",,"イオン大月店前","",35.613401,138.946184,,,0,,"Asia/Tokyo"
"P3133",,"大月短大前","",35.613069,138.945036,,,0,,"Asia/Tokyo"
"P3134",,"大月駅","",35.613078,138.942976,,,0,"S2466","Asia/Tokyo"
"P3125",,"駅前通り","",35.614160,138.967285,,,0,,"Asia/Tokyo"
"P4361",,"駅前通り","",35.614269,138.967878,,,0,,"Asia/Tokyo"
"P3697",,"落合橋","",35.651100,138.964511,,,0,,"Asia/Tokyo"
"P3698",,"腰越","",35.654411,138.971255,,,0,,"Asia/Tokyo"
"P3699",,"風原","",35.654703,138.976396,,,0,,"Asia/Tokyo"
"P3700",,"川久保","",35.654790,138.982211,,,0,,"Asia/Tokyo"
"P3701",,"浅川公民館","",35.653833,138.989260,,,0,,"Asia/Tokyo"
"P3702",,"浅川橋","",35.654151,138.996835,,,0,,"Asia/Tokyo"
"P3703",,"松葉","",35.654786,138.999530,,,0,,"Asia/Tokyo"
"P3704",,"浅川","",35.655642,139.004374,,,0,,"Asia/Tokyo"
"P3674",,"林入口","",35.645429,138.951269,,,0,,"Asia/Tokyo"
"P3675",,"林沢戸入口","",35.649773,138.949880,,,0,,"Asia/Tokyo"
"P3676",,"菅沼入口","",35.657442,138.951355,,,0,,"Asia/Tokyo"
"P3677",,"奈良子東","",35.660600,138.950572,,,0,,"Asia/Tokyo"
"P3678",,"奈良子","",35.665787,138.949341,,,0,,"Asia/Tokyo"
"P3656",,"百蔵橋","",35.616534,138.968913,,,0,,"Asia/Tokyo"
"P3705",,"下和田団地入口","",35.619853,138.973856,,,0,,"Asia/Tokyo"
"P3706",,"百蔵山登山口","",35.625256,138.975586,,,0,,"Asia/Tokyo"
"P3707",,"やまびこ養護学校","",35.624896,138.981785,,,0,,"Asia/Tokyo"
"P3708",,"宮谷上","",35.624030,138.986704,,,0,,"Asia/Tokyo"
"P3709",,"宮谷中","",35.622112,138.987621,,,0,,"Asia/Tokyo"
"P3710",,"宮谷下","",35.620756,138.988992,,,0,,"Asia/Tokyo"
"P3711",,"堀江製作所前","",35.618747,138.988340,,,0,,"Asia/Tokyo"
"P2882",,"桂台","",35.610265,138.971110,,,0,,"Asia/Tokyo"
"P2883",,"殿上橋","",35.611787,138.965718,,,0,,"Asia/Tokyo"
"P2886",,"殿上下宿","",35.614262,138.970772,,,0,,"Asia/Tokyo"
"P2887",,"幼稚園前","",35.614014,138.974025,,,0,,"Asia/Tokyo"
"P3562",,"大月一丁目","",35.611556,138.941715,,,0,,"Asia/Tokyo"
"P3563",,"市役所前","",35.610771,138.939932,,,0,,"Asia/Tokyo"
"P3564",,"都留高前","",35.610195,138.938658,,,0,,"Asia/Tokyo"
"P3565",,"中央病院前","",35.607491,138.936598,,,0,,"Asia/Tokyo"
"P3614",,"上真木","",35.614633,138.905288,,,0,,"Asia/Tokyo"
"P3613",,"辻","",35.611541,138.904645,,,0,,"Asia/Tokyo"
"P3612",,"中真木","",35.610113,138.904355,,,0,,"Asia/Tokyo"
"P3611",,"下原","",35.608115,138.904752,,,0,,"Asia/Tokyo"
"P3610",,"小佐野","",35.606233,138.904333,,,0,,"Asia/Tokyo"
"P3609",,"真木保育園前","",35.604105,138.904569,,,0,,"Asia/Tokyo"
"P3576",,"下真木","",35.600620,138.906047,,,0,,"Asia/Tokyo"
"P3575",,"大月警察署前","",35.598766,138.912595,,,0,,"Asia/Tokyo"
"P3574",,"三軒屋","",35.599257,138.915229,,,0,,"Asia/Tokyo"
"P3573",,"花折","",35.600498,138.918050,,,0,,"Asia/Tokyo"
"P3572",,"上花咲","",35.601998,138.921092,,,0,,"Asia/Tokyo"
"P3571",,"西方寺入口","",35.602467,138.922302,,,0,,"Asia/Tokyo"
"P3570",,"大月市総合福祉センター前","",35.604696,138.926969,,,0,,"Asia/Tokyo"
"P3569",,"下花咲","",35.605357,138.928074,,,0,,"Asia/Tokyo"
